title,year,rating,directors,actors,genres
tt0118887,1997,6.9,nm0003506,"nm0000230,nm0000172,nm0000501,nm0000134","Crime,Drama,Thriller"
tt0115907,1996,6.2,nm0000887,"nm0000199,nm0000131,nm0000732",Drama
tt0035415,1942,7.4,nm0245213,"nm0000964,nm0000020","Comedy,Drama,Romance"
tt0029578,1937,4.5,nm0166730,"nm0581611,nm0318829,nm0643048","Crime,Drama"
tt0029579,1937,6.5,nm0258015,"nm0700711,nm0002285,nm0000020,nm0260020,nm0531759","Drama,Romance"
tt0029577,1937,6.7,nm0307819,"nm0062828,nm0000891,nm0001682","Adventure,Drama"
tt0858479,2008,6.2,nm1729171,"nm0000598,nm0002006","Comedy,Drama,Romance"
tt0029019,1937,5.8,nm0631438,"nm0332517,nm0001682,nm0793192,nm0668023",Drama
tt1628055,2011,6.5,nm0359534,"nm0696169,nm0000621,nm0089456","Drama,Family,Fantasy"
tt0068454,1973,6.2,nm0146974,"nm0626259,nm0000063",Western
tt0455323,2012,6.4,nm0919369,"nm0200452,nm0000134",Drama
tt0120628,1999,4.2,nm0473516,"nm0275417,nm0001056,nm0916491","Comedy,Romance"
tt0098093,1989,5.1,nm0000341,"nm0000608,nm0000885","Crime,Mystery,Romance"
tt0058167,1965,5.8,nm0755963,"nm0000314,nm0000621,nm0581005","Romance,Western"
tt0044015,1951,6.9,nm0330456,"nm0001229,nm0779923",Western
tt0118715,1998,8.1,"nm0001054,nm0001053","nm0000313,nm0000422,nm0000114","Comedy,Crime"
tt0282040,2001,6.6,"nm0664514,nm0860125","nm0001626,nm0730168",Drama
tt1153053,2009,6.6,nm0438223,"nm0935921,nm0180984",Comedy
tt0802821,2007,5.3,nm0557857,"nm0829390,nm0000616","Action,Drama,Thriller"
tt5639410,2017,4.5,"nm8380292,nm5243868","nm1745154,nm1024193","Horror,Thriller"
tt0044083,1951,6.1,nm0439107,"nm0001682,nm0218131,nm0185883","Crime,Drama"
tt0044087,1951,6.3,nm0547446,"nm0000068,nm0557339,nm0757064","Action,Romance,Western"
tt0049105,1956,5.8,nm0794793,"nm0111311,nm0130886","Crime,Thriller"
tt0054041,1960,5.5,nm0439776,"nm0168939,nm0239532,nm0500273","Crime,Drama,Thriller"
tt0074718,1976,7.7,nm0849609,"nm0081175,nm0219151",Drama
tt0050296,1957,6.9,nm0091430,"nm0000068,nm0140865","Romance,Western"
tt0109836,1994,6.4,nm0000110,"nm0000134,nm0000110,nm0001371","Drama,Horror,Romance"
tt0061783,1967,5.3,nm0819806,"nm0599787,nm0002147,nm0002046",Western
tt0107473,1993,6.2,nm0573796,"nm0000134,nm0000195,nm0000325","Comedy,Crime,Drama"
tt0036749,1944,6.2,nm0494110,"nm0276132,nm0001033,nm0446769,nm0327089,nm0354947","Crime,Drama"
tt0104129,1992,6.4,nm0953130,"nm0001884,nm0089937","Drama,Music"
tt0107452,1993,6.8,nm0666274,"nm0000616,nm0001262,nm0733678",Drama
tt0046785,1954,6.3,nm0382529,"nm0566948,nm0313189,nm0904531","Drama,Romance,Western"
tt0034812,1942,6.8,nm0920074,"nm0566948,nm0002046","Drama,Romance,Western"
tt0089994,1985,6.7,nm0477129,"nm0818973,nm0001345,nm0000568,nm0402611","Adventure,Comedy,Family"
tt0168501,1999,6.7,nm0002700,"nm0004875,nm0004820,nm0674782","Comedy,Drama"
tt0058724,1964,7.7,nm0926919,"nm0000063,nm0832375,nm0885123",Drama
tt0243415,2000,5.5,nm0348197,"nm0000616,nm0924684,nm0537046","Action,Crime,Drama"
tt1220888,2010,6.0,nm0893473,"nm0000206,nm0001001","Comedy,Crime,Drama"
tt0095780,1988,7.1,nm0404014,"nm0000471,nm0000063","Drama,Romance"
tt0092067,1986,8.1,nm0594503,"nm0004735,nm0000434","Adventure,Animation,Fantasy"
tt4991652,2015,5.0,nm1892220,"nm1443023,nm2442431","Action,Adventure,Thriller"
tt0278504,2002,7.2,nm0634240,"nm0000199,nm0000245,nm0233027","Drama,Mystery,Thriller"
tt0106881,1993,7.1,nm0001837,"nm0000313,nm0001371","Drama,Thriller"
tt0105507,1992,4.0,nm0687384,"nm0331319,nm0001743,nm0106381","Action,Crime,Drama"
tt0106926,1993,6.3,nm0460141,"nm0000598,nm0001001","Drama,Mystery,Romance"
tt0034889,1942,6.4,nm0568915,"nm0000078,nm0215260","Action,Romance,Western"
tt0816692,2014,8.6,nm0634240,nm0000190,"Adventure,Drama,Sci-Fi"
tt1532503,2010,7.2,nm0590122,"nm0000191,nm0001626,nm0899681","Comedy,Drama,Romance"
tt0062373,1967,5.4,"nm0000339,nm0439597","nm0001229,nm0676928,nm0137046",Western
tt0034485,1941,6.8,nm0000923,nm0001682,"Comedy,Romance"
tt0035755,1943,5.3,nm0631438,"nm0472603,nm0940579,nm0421028","Drama,War"
tt0046426,1953,6.6,nm0211964,"nm0000068,nm0000851,nm0569902","Romance,War,Western"
tt0018879,1928,6.1,nm0001328,"nm0268190,nm0092900","Drama,Romance"
tt0058091,1964,7.1,nm0625680,"nm0001229,nm0001792","Drama,Mystery,Thriller"
tt1351685,2013,6.3,nm0001741,"nm0396558,nm0001804,nm0000191,nm0631490","Adventure,Fantasy"
tt0114041,1996,5.2,nm0709752,"nm0001664,nm0902188",Thriller
tt0114048,1995,5.0,nm0934578,"nm0000418,nm0000501,nm0001459,nm0234791","Action,Adventure,Comedy"
tt0150505,1971,4.6,nm0000091,"nm0893341,nm0240638,nm0946179",Comedy
tt0062827,1967,6.0,nm0000265,"nm0001001,nm0000380","Sci-Fi,Thriller"
tt0044379,1952,6.2,"nm0663577,nm0439597","nm0000763,nm0001695","Drama,Thriller"
tt1190080,2009,5.8,nm0000386,"nm0000131,nm0252230","Action,Adventure,Sci-Fi"
tt1991245,2012,5.0,nm0662086,"nm0565366,nm1838070,nm0680667","Horror,Mystery,Thriller"
tt2009402,2012,4.1,nm2625452,"nm0000616,nm0953135,nm3920240","Drama,Fantasy"
tt1190539,2008,7.9,nm2947553,"nm2412823,nm1978402","Action,Thriller"
tt0097607,1989,6.4,nm0427880,"nm0000134,nm0000438",Drama
tt0113612,1995,5.9,nm0415617,nm0047976,"Comedy,Drama"
tt1560747,2012,7.1,nm0000759,"nm0000450,nm0001618,nm0687146",Drama
tt0025830,1934,5.3,nm0102908,"nm0245429,nm0000078,nm0371025,nm0134831,nm0290767,nm0662219","Romance,Western"
tt0102293,1991,7.1,nm0482670,"nm0266658,nm0266652,nm0387322","Action,Comedy,Thriller"
tt4419390,2015,6.6,nm0332892,"nm2432421,nm0229810,nm2189073","Comedy,Drama,Romance"
tt0081071,1980,7.1,nm0001353,"nm0001016,nm0005078,nm0000598,nm0001018","Crime,Western"
tt0076727,1977,8.4,nm0752922,"nm0616556,nm0059847","Comedy,Drama,Romance"
tt3685836,2014,4.3,nm1347153,"nm6459072,nm4289510","Comedy,Drama"
tt0083024,1981,6.2,nm0957038,"nm0626259,nm0000063,nm0000842",Thriller
tt0054853,1961,6.5,nm0001471,"nm0001471,nm0002046,nm0573830,nm0921879","Comedy,Family"
tt0055728,1962,7.8,nm0695937,"nm0867144,nm0000817,nm0000020,nm0682074","Drama,Thriller"
tt0114411,1995,5.7,nm0292419,"nm0940919,nm0635139,nm0167649",Thriller
tt0054443,1960,7.3,nm0727211,"nm0001695,nm0350372,nm0619802","Horror,Sci-Fi"
tt0264355,2001,6.3,nm0576542,"nm0576537,nm0541902,nm0009986","Comedy,Drama"
tt0301358,2004,5.8,nm1074968,"nm0715953,nm2239648","Comedy,Drama"
tt0081318,1980,6.3,nm0002086,"nm0313387,nm0210235",Horror
tt0120783,1998,6.5,nm0583600,nm0000598,"Adventure,Comedy,Drama"
tt0084534,1982,6.4,nm0085457,"nm0268286,nm0809031","Drama,Thriller"
tt0031346,1939,6.7,nm0245385,"nm0001017,nm0000068,nm0003110",Western
tt0111415,1994,6.5,nm0367431,"nm0000063,nm0000867","Comedy,Drama,Romance"
tt0060123,1966,6.3,nm0778633,"nm0002094,nm0001682,nm0543188",Comedy
tt0039908,1947,6.2,nm0258015,"nm0000068,nm0752813,nm0371025",Western
tt0094712,1988,6.4,nm0548533,"nm0000432,nm0000418,nm0715274,nm0335344","Drama,War"
tt0108002,1993,7.5,nm0000770,"nm0000276,nm0269463,nm0000885","Drama,Sport"
tt0024360,1933,6.7,nm0840042,"nm0517099,nm0749476,nm0041172,nm0000068","Crime,Horror"
tt0118158,1996,6.6,nm0000631,"nm0000313,nm0001698,nm0937930","Adventure,Drama"
tt0120663,1999,7.4,nm0000040,"nm0000129,nm0276062,nm0001628","Drama,Mystery,Thriller"
tt0109266,1995,6.3,nm0038609,"nm0338886,nm0627956,nm0775438","Crime,Drama"
tt0055361,1961,7.4,nm0206560,"nm0359437,nm0001695,nm0557407",Comedy
tt0101869,1991,5.3,nm0253605,"nm0000800,nm0009854,nm0816876,nm0426665","Drama,Thriller"
tt0030775,1938,6.9,nm0368871,"nm0706368,nm0000020,nm0848667","Action,Adventure,Romance"
tt0112641,1995,8.2,nm0000217,"nm0000134,nm0000582,nm0000249","Crime,Drama"
tt0104740,1989,7.2,"nm0368674,nm0403774","nm0198925,nm0001682,nm0041281,nm0542706","Adventure,Animation,Drama"
tt1219289,2011,7.4,nm1139726,"nm0177896,nm0000134","Mystery,Sci-Fi,Thriller"
tt0025161,1934,6.8,nm0562845,"nm0566948,nm0002285","Drama,Mystery"
tt0430074,2005,4.0,nm0002573,"nm0125847,nm1687511",Drama
tt0032383,1940,6.9,nm0909825,"nm0000078,nm0682074,nm0001678","Drama,Romance,Western"
tt0026614,1935,5.1,nm0102908,"nm0000078,nm0569465,nm0193354",Western
tt0098258,1989,7.4,nm0001081,"nm0000131,nm0001498","Comedy,Drama,Romance"
tt0048339,1955,6.7,nm0934013,"nm0000053,nm0401434",Western
tt0048331,1955,5.9,nm0091430,"nm0000063,nm0737830,nm0219396","Drama,Romance"
tt3721256,2015,5.8,nm5666541,"nm0471601,nm0782627","Drama,Thriller"
tt2042449,2013,5.9,nm0622860,"nm2645125,nm1057932","Drama,Family,Music"
tt3639656,2015,4.6,nm0347957,"nm2080557,nm0100381","Horror,Mystery,Thriller"
tt1403865,2010,7.6,"nm0001053,nm0001054","nm0000313,nm0000354,nm0000982","Adventure,Drama,Western"
tt3040412,2013,5.8,nm3220732,"nm0001652,nm0000616,nm3898577,nm3062625",Drama
tt0068168,1972,7.0,nm0790395,"nm0000063,nm0001433,nm0290047,nm0012524","Action,Crime,Drama"
tt0033608,1941,6.6,nm0792605,"nm0593775,nm0528705,nm0827263",Drama
tt3829920,2017,7.7,nm2676052,"nm0000982,nm1886602,nm0000313",Drama
tt0063035,1968,5.7,"nm0000078,nm0503777,nm0446129","nm0000078,nm0418148,nm0001380,nm0712731","Drama,War"
tt0043359,1951,6.4,nm0744035,"nm0002072,nm0000063,nm0407094","Drama,Romance,Sport"
tt0053957,1960,6.3,nm0789520,"nm0000022,nm0001120,nm0547364","Comedy,Drama"
tt0049456,1956,7.4,"nm0591486,nm0002030","nm0000018,nm0000063,nm0232019",Drama
tt0046547,1953,6.1,nm0368871,"nm0000053,nm0805790,nm0014963",Adventure
tt0075117,1976,6.2,nm0441914,"nm0000621,nm0001513,nm0001417,nm0943978",Western
tt0119791,1997,6.2,nm0097079,"nm0000191,nm0000560,nm0026687","Drama,Horror,Thriller"
tt0047086,1954,6.9,nm0920074,"nm0000078,nm0821041","Action,Adventure,Drama"
tt0913425,2009,7.2,nm0000264,"nm0392913,nm0351133","Drama,Romance,Thriller"
tt1192384,2008,4.4,nm0641343,"nm0001263,nm0000616,nm0000960,nm0912703","Action,Thriller"
tt2198241,2014,4.7,nm2357819,"nm0265492,nm0001001,nm0000574","Action,Crime,Drama"
tt0120363,1999,7.9,"nm0105169,nm0881279,nm0005124","nm0000158,nm0000741,nm0001288","Adventure,Animation,Comedy"
tt0049397,1956,7.6,nm0752922,"nm0407970,nm0069474,nm0474553","Comedy,Romance"
tt1502712,2015,4.3,nm2503633,"nm1886602,nm0430107,nm0068260","Action,Adventure,Sci-Fi"
tt0081290,1977,7.9,nm0769615,"nm0001358,nm0000885,nm0000913,nm0001074","Drama,Romance"
tt0165369,1999,6.2,"nm0105672,nm0001283,nm0870186","nm0870186,nm0330064",Romance
tt4443658,2016,6.5,nm2577199,"nm5920962,nm4590837,nm6590527","Comedy,Crime,Horror"
tt0051750,1958,6.5,nm0694090,"nm0000053,nm0001822,nm0250724","Action,Drama,Romance"
tt0051758,1958,7.5,nm0936404,"nm0643000,nm0000942","Crime,Drama"
tt0082516,1981,5.8,nm0706296,"nm0000981,nm0000063,nm0000336","Action,Comedy,Crime"
tt1263670,2009,7.3,nm0178376,"nm0000313,nm0268199,nm0443856","Drama,Music,Romance"
tt5259966,2016,5.6,nm1818121,nm1410318,Comedy
tt6675400,2018,4.5,nm3280849,"nm0000800,nm1168757,nm1682573","Crime,Drama"
tt0098659,1989,6.3,nm0467646,"nm0000621,nm0000978,nm0752751",Drama
tt0054189,1960,7.8,nm0167496,"nm0001128,nm0740067,nm0187927","Crime,Drama,Thriller"
tt0066921,1971,8.3,nm0000040,"nm0000532,nm0535861,nm0060988,nm0165049","Crime,Drama,Sci-Fi"
tt0063256,1968,6.6,nm0796923,"nm0001847,nm0000020,nm0345340","Crime,Drama,Thriller"
tt0473398,2006,5.2,nm0452607,"nm0000800,nm0180431,nm0750852","Crime,Thriller"
tt0096895,1989,7.5,nm0000318,"nm0000474,nm0000197,nm0943237","Action,Adventure"
tt6598626,2017,6.1,nm0372366,"nm0372366,nm0641389","Comedy,Crime"
tt0058580,1964,6.5,nm0703689,"nm0000348,nm0000020","Comedy,Romance"
tt0024902,1934,5.4,nm0102908,"nm0000078,nm0371025,nm0081361","Action,Adventure,Drama"
tt0060196,1966,8.9,nm0001466,"nm0000142,nm0908919,nm0001812,nm0321294",Western
tt0026507,1935,5.6,nm0188669,"nm0000020,nm0089314,nm0674019","Comedy,Romance"
tt4269746,2016,5.6,nm2448200,"nm5855503,nm1859543,nm4541465","Comedy,Romance"
tt0045512,1953,5.8,nm0869664,"nm0001229,nm0779923,nm0010240","Adventure,Crime,Thriller"
tt0409182,2006,5.6,nm0000583,"nm0000377,nm0000621,nm0524197","Action,Adventure,Drama"
tt0115528,1996,6.3,"nm0054077,nm0004886,nm0838198","nm0000418,nm0000648,nm0004883",Drama
tt0059108,1965,5.8,"nm0160108,nm0459801,nm0515491,nm0950109","nm0000020,nm0752813,nm0002094","Drama,History,Thriller"
tt0085247,1983,7.5,nm0656108,"nm0001682,nm0910145",Drama
tt0064873,1969,6.9,nm0000338,"nm0001001,nm0000380",Drama
tt0116213,1996,6.1,nm0751080,"nm0000216,nm0001001,nm0000336","Action,Drama,Mystery"
tt2091368,2012,6.1,nm3626440,"nm4692308,nm3910031,nm4649569",Drama
tt0113492,1995,5.5,nm0134176,"nm0000230,nm0000800,nm0001705,nm0001638","Action,Crime,Sci-Fi"
tt3487994,2015,5.7,nm0640031,"nm0469823,nm0050959,nm0449466,nm0615063","Action,Comedy,Horror"
tt0048593,1955,6.5,nm0268513,"nm0000078,nm0268119,nm0079328","Action,Drama,War"
tt0039631,1947,8.0,nm0000122,"nm0000122,nm0734467,nm0507673","Comedy,Crime,Drama"
tt0024005,1933,7.6,nm0115218,"nm0318105,nm0035877",Drama
tt0068408,1972,6.1,nm0496746,"nm0001522,nm0614916,nm0001544","Action,Sci-Fi"
tt0098283,1989,5.8,nm0001587,nm0000313,"Drama,Romance"
tt0063406,1967,6.6,nm0523439,"nm0542063,nm0865575","Comedy,Drama"
tt0036426,1943,6.6,nm0524995,"nm0001695,nm0000955,nm0388615","Drama,War"
tt0384699,2005,6.6,nm1475144,"nm0000418,nm0000579","Drama,War"
tt5116504,2017,5.0,nm0926211,"nm5306688,nm6778962,nm7750518",Drama
tt0032256,1940,6.2,nm0886754,"nm0248904,nm0001695,nm0402842","Drama,Romance"
tt0404456,2004,4.9,nm0004586,"nm1009302,nm1133702,nm0000448","Action,Crime,Drama"
tt0108330,1993,7.3,nm0001994,"nm0000134,nm0000138,nm0088098",Drama
tt0029179,1937,7.2,"nm0532561,nm0939992","nm0929925,nm0063619,nm0654239",Drama
tt0061994,1968,6.2,nm0703368,"nm0004462,nm0006964",Thriller
tt0053715,1960,6.4,"nm0542649,nm0910199","nm0001229,nm0640023","Drama,Romance,Western"
tt0116635,1996,6.1,nm0000111,"nm0000111,nm0285449,nm0726200",Drama
tt0087175,1984,6.3,nm0747849,"nm0000598,nm0001884,nm0001626,nm0000734","Action,Adventure,Horror"
tt0032484,1940,7.6,nm0000033,"nm0566948,nm0003339,nm0001695","Action,Romance,Thriller"
tt0106601,1993,4.4,nm0204629,"nm0001520,nm0441746,nm0207616","Action,Drama"
tt0036022,1943,7.1,nm0113284,"nm0001682,nm0604656,nm0185883","Comedy,Drama,Family"
tt0265662,2002,7.0,nm0359387,"nm0000598,nm0263625,nm0379596","Drama,Family,Sport"
tt0119698,1997,8.4,nm0594503,"nm0559444,nm0001082","Adventure,Animation,Fantasy"
tt0037988,1945,7.6,nm0506797,"nm0001695,nm0368836","Drama,Fantasy,Horror"
tt1328913,2010,5.1,nm0288055,"nm2956469,nm1134538",Drama
tt0033159,1940,6.2,nm0615868,"nm0000078,nm0002013,nm0153556","Adventure,Drama,Romance"
tt1506999,2011,5.8,nm0001752,"nm0000191,nm1055413,nm0029400","Action,Drama,Thriller"
tt1506998,2013,5.6,nm2677942,"nm0121605,nm0000418,nm0241870","Comedy,Drama"
tt0080379,1980,5.6,nm0546672,"nm0768334,nm0518422","Horror,Sci-Fi,Thriller"
tt0058283,1964,6.9,nm0336139,"nm0001001,nm0133310","Drama,Horror,Thriller"
tt0057193,1963,7.6,nm0006452,"nm0000075,nm0000926,nm0001682","Action,Adventure,Comedy"
tt0095631,1988,7.6,nm0000976,"nm0000134,nm0001301,nm0001433,nm0039226","Action,Comedy,Crime"
tt0091680,1986,6.4,nm0390822,"nm0000131,nm0615063","Comedy,Romance"
tt0030150,1938,6.1,nm0000406,"nm0338901,nm0001695,nm0000057","Adventure,Mystery"
tt0035250,1942,6.1,nm0202088,"nm0000078,nm0233856,nm0654239","Drama,Romance,War"
tt0035258,1942,6.8,nm0541149,"nm0000020,nm0187284,nm0791805","Comedy,Crime,Romance"
tt0024293,1933,5.3,nm0942611,"nm0000078,nm1349117,nm0016422,nm0318829",Western
tt0089572,1985,6.1,nm0097491,"nm0000621,nm0430151,nm0557956","Crime,Thriller"
tt0041308,1949,6.5,nm0235066,"nm0000068,nm0534317,nm0409869",Western
tt0064952,1969,7.5,nm0006452,"nm0000063,nm0473228","Comedy,Drama,War"
tt0031981,1939,7.0,nm0191899,"nm0000747,nm0000020,nm0002013","Drama,History"
tt0018937,1928,6.8,nm0001328,"nm0572142,nm0035877","Action,Adventure,Comedy"
tt0109303,1994,6.2,nm0394280,"nm0000313,nm0000169,nm0000978","Action,Crime,Drama"
tt0044027,1952,6.8,nm0928208,"nm0576127,nm0926235",Drama
tt0058461,1964,8.0,nm0001466,"nm0000142,nm0002231,nm0525742",Western
tt0066448,1970,7.0,nm0000581,"nm0000018,nm0000020,nm0002025,nm0643105",Western
tt0462322,2007,7.6,"nm0001675,nm0744834,nm0000233,nm0942367,nm0957772","nm0000621,nm0001803","Action,Horror,Thriller"
tt0038908,1946,6.8,nm0802862,"nm0001695,nm0848667","Adventure,Comedy,Crime"
tt4054654,2016,4.6,nm0001707,"nm0000115,nm0000353,nm4232922,nm0234174","Crime,Drama,Thriller"
tt0114887,1995,6.7,nm0000778,"nm0000206,nm0000063,nm0316284","Drama,Romance"
tt0069989,1973,6.4,nm0281507,"nm0000063,nm0002078,nm0001233,nm0504803","Action,Crime,Drama"
tt0119936,1999,4.9,nm0531056,"nm1152547,nm0248535",Comedy
tt0052934,1959,6.1,nm0550892,"nm0001229,nm0737924","Comedy,Romance"
tt0069515,1972,6.2,nm0625680,"nm0000053,nm0001449,nm0171475","Adventure,Drama,Western"
tt0186151,2000,7.4,nm0387706,"nm0000598,nm0001029,nm0236495","Crime,Drama,Mystery"
tt0045491,1953,5.1,nm0703689,"nm0001682,nm0371376,nm0567957",Comedy
tt0044720,1952,6.0,nm0437356,"nm0002046,nm0875861","Crime,Drama"
tt0050781,1956,6.8,nm0216381,"nm0000063,nm0199431,nm0192490","Drama,History"
tt0030663,1938,6.0,nm0792450,"nm0000078,nm0181003,nm0855579",Western
tt0037120,1944,7.4,nm0113284,"nm0001682,nm0187981","Drama,Family,Sport"
tt0037124,1944,6.1,nm0453245,"nm0000053,nm0930711","Action,Adventure,Western"
tt0066372,1969,7.1,nm0768050,"nm0001536,nm0462013,nm0457586,nm0586733","Action,Adventure,Drama"
tt0034890,1942,7.5,nm0001379,"nm0107575,nm0604605",Drama
tt0053902,1960,6.1,nm0002030,"nm0000063,nm0002079",Western
tt0493386,2006,4.2,nm2115038,"nm2121950,nm0000616,nm2121397,nm0168864",Crime
tt0059740,1965,7.2,nm0368871,"nm0000078,nm0001509,nm0026295",Western
tt0100817,1989,5.3,nm0501419,"nm0461679,nm0001831","Action,Drama,Thriller"
tt0099026,1990,5.9,nm0169540,"nm0000616,nm0000469,nm0000999","Action,Comedy,Horror"
tt0775440,2016,4.3,nm0931095,"nm0000131,nm0000168","Action,Drama,Horror"
tt0104438,1992,5.8,nm0000921,"nm0001001,nm0000115,nm0001552","Comedy,Romance,Thriller"
tt0108569,1993,5.5,nm0139111,"nm0000598,nm0397124,nm0001826","Comedy,Fantasy"
tt0085678,1983,6.0,nm0404606,"nm0000633,nm0922967,nm0000979","Adventure,Drama,Romance"
tt0034997,1942,5.7,nm0480046,nm0791805,Drama
tt0086884,1984,5.3,nm0496746,"nm0000053,nm0001369,nm0601377","Action,Drama,Thriller"
tt0269095,2002,6.1,nm0001994,"nm0000134,nm0290556","Crime,Drama,Mystery"
tt0074487,1976,7.5,nm0006615,"nm0000063,nm0601377,nm0698541",Drama
tt0101524,1991,6.4,nm0434571,"nm0000719,nm0000616,nm0753068","Adventure,Drama,Sport"
tt3122842,2015,6.3,nm1646016,"nm0189200,nm2418343","Comedy,Drama"
tt0052902,1959,7.2,nm0000406,"nm0000078,nm0000034,nm0695489","Adventure,Romance,War"
tt0486420,2005,7.4,nm0484901,"nm1397297,nm0792003,nm0876805","Drama,Family,Western"
tt0031737,1939,6.5,nm0928214,nm0001695,"Drama,War"
tt1891970,2012,5.1,nm3435104,"nm0000514,nm1229476,nm1732032,nm0000616","Action,Crime,Drama"
tt0025893,1933,5.8,nm0368871,"nm0000068,nm0185568,nm0001935",Western
tt0034815,1942,6.0,nm0361068,"nm0820865,nm0405977","Drama,Romance"
tt0039391,1947,6.7,"nm0695937,nm0821472","nm0664273,nm0338901,nm0001695","Adventure,Drama,History"
tt0039396,1947,7.0,nm0908831,"nm0001229,nm0837959,nm0118000","Crime,Drama"
tt0075268,1976,5.7,nm0706182,"nm0000313,nm0000216,nm0035866","Comedy,Drama"
tt1854589,2013,5.5,nm1723177,"nm1822548,nm1576827,nm4452322,nm3861560","Comedy,Drama"
tt0107611,1993,5.8,nm0001214,"nm0000152,nm0410464","Drama,Romance"
tt1085492,2014,4.6,nm2357819,"nm0000574,nm0000246,nm0000131","Action,Thriller"
tt0198781,2001,8.1,"nm0798899,nm0881279,nm0230032","nm0000345,nm0000422,nm0000114","Adventure,Animation,Comedy"
tt1111880,2008,5.6,nm0646987,"nm0389527,nm0909906",Romance
tt0363827,2003,5.1,nm0003180,"nm0000284,nm0001421,nm1273708","Family,Fantasy"
tt0377057,2004,5.3,nm0959034,"nm0179173,nm0000276",Comedy
tt0229021,2001,5.8,nm0089176,"nm0827663,nm0001001","Comedy,Crime,Drama"
tt0047422,1954,6.7,"nm0624535,nm0695937","nm0000053,nm0001983,nm0720568","Action,Adventure,Drama"
tt0040910,1948,6.1,nm0124877,"nm0604605,nm0007217","Animation,Comedy"
tt0104311,1992,5.7,nm0881306,"nm0005471,nm0000616,nm0101777","Crime,Drama"
tt0039453,1947,6.8,nm0736610,"nm0191950,nm0002046","Fantasy,Western"
tt0093260,1987,6.8,nm0001102,"nm0000598,nm0001737,nm0002994","Action,Adventure,Comedy"
tt0122933,1999,6.7,nm0000601,"nm0000134,nm0000345,nm0001590","Comedy,Crime"
tt0199599,1969,7.0,nm0619966,"nm0632757,nm0408025","Action,Crime"
tt0093145,1987,5.9,nm0000814,"nm0000393,nm0001164,nm0500988,nm0530980","Comedy,Crime,Romance"
tt0093141,1987,5.4,nm0253605,"nm0000800,nm0503627","Crime,Drama,Romance"
tt0035572,1942,6.2,nm0851537,"nm0001682,nm0350324,nm0402842,nm0000861","Comedy,Family"
tt1251757,2009,6.6,nm0303032,"nm0005561,nm0000610,nm0532683,nm0001001","Comedy,Crime,Drama"
tt0056956,1963,6.8,nm0591486,"nm0001229,nm0000165","Comedy,Drama,Family"
tt0048259,1955,5.8,"nm0293707,nm0502752","nm0700803,nm0000057,nm0001695","Adventure,History"
tt0048254,1955,6.7,nm0000040,"nm0798826,nm0808600,nm0418911","Crime,Drama"
tt0029808,1937,7.4,nm0000485,"nm0307326,nm0000020,nm0533692","Crime,Drama"
tt0042881,1951,6.4,nm0272059,"nm0001229,nm0639529,nm0715284",Western
tt2325989,2013,5.9,nm0394944,"nm3515425,nm2372412","Family,Fantasy"
tt0050490,1957,7.4,nm0001379,nm0000053,"Action,Adventure,Drama"
tt0156096,1999,7.5,nm0319680,"nm0001714,nm0000885,nm0000630,nm0001324",Drama
tt0051360,1958,5.8,nm0462322,nm0001682,Comedy
tt0088939,1985,7.8,nm0000229,nm0000418,Drama
tt0107889,1993,6.4,nm0911486,"nm0001001,nm0004898,nm0001729","Action,Drama,Romance"
tt0273657,2001,8.3,nm0341021,"nm0344435,nm0512305,nm0001831,nm0428933","Adventure,Drama,War"
tt0052631,1958,6.7,nm0728688,"nm0000063,nm0725052","Drama,Romance"
tt0084140,1982,7.5,nm0159007,"nm0000442,nm0000024","Drama,History"
tt0164419,1998,5.4,nm0013830,"nm0158414,nm0510887,nm0939190","Action,Thriller"
tt0053580,1960,6.9,nm0000078,"nm0000078,nm0001847,nm0002131,nm0000811","Adventure,Drama,History"
tt0164108,1999,5.6,nm0000983,"nm0000983,nm0000313",Comedy
tt1833835,2013,4.9,nm2045621,"nm0594301,nm0594302,nm0000616,nm0761521",Comedy
tt0076262,1977,7.4,nm0474539,"nm0000257,nm0384916,nm0400464",Drama
tt0102729,1991,5.7,nm0850958,"nm0001737,nm0000418,nm0910737","Comedy,Crime,Mystery"
tt0046138,1952,6.4,nm0550892,"nm0001362,nm0001682,nm0562305",Comedy
tt0417001,2005,5.9,nm0325204,"nm0000131,nm0001626","Comedy,Romance"
tt0033439,1941,5.4,nm0397678,"nm0699430,nm0000063","Crime,Drama,Romance"
tt0342546,2003,6.3,nm0452129,"nm0004885,nm0192003","Crime,Drama"
tt1649419,2012,7.6,nm1291105,"nm0000191,nm4043618,nm3009594","Drama,History,Thriller"
tt0226771,2000,7.8,nm0211523,"nm0000838,nm0000885,nm0001938,nm0105672","Crime,Drama"
tt0119214,1997,4.7,nm0128883,"nm0000582,nm0000418","Comedy,Crime"
tt0072732,1975,6.1,nm0382779,"nm0000078,nm0000277,nm0002072","Action,Comedy,Crime"
tt0047152,1954,6.9,"nm0291035,nm0659085","nm0001414,nm0857147,nm0122634",Comedy
tt0032281,1940,6.5,nm0368871,"nm0000061,nm0415591,nm0002046","Adventure,History"
tt2085002,2012,6.5,nm3307527,"nm5175924,nm5175919,nm5175923",Drama
tt2825924,2013,5.2,nm0754817,"nm0924684,nm0098372,nm0000616","Action,Fantasy"
tt0043992,1951,6.3,nm0681635,"nm0000068,nm0183857,nm0860597",Western
